ID_USER;INSTALL_DATE;COUNTRY;ID_SESSION;SESSION_DATE;REVENUE;GAME_TIME;COMPLETED_LEVELS
46c618afef53;07/09/2019;GB;0322270dc618;15/09/2019;0;346303;0
c289de302361;06/09/2019;GB;dfa7e611fb4c;06/09/2019;0;2856904;20
c289de302361;06/09/2019;GB;fa26e56601f7;07/09/2019;3,65;2692789;10
b648fdd4680c;07/09/2019;DE;d3499a20ec5b;07/09/2019;0;1026523;9
a3049e69591f;08/09/2019;DE;4343d641de3b;12/09/2019;0;1135329;5
1d98364a8e2a;07/09/2019;GB;22a00e9d0e41;07/09/2019;0;2243034;11
1d98364a8e2a;07/09/2019;GB;48ece8c55e40;08/09/2019;0;1560501;3
1d98364a8e2a;07/09/2019;GB;6,96E+11;10/09/2019;0;234873;0
1d98364a8e2a;07/09/2019;GB;2b55ab328e2e;10/09/2019;0;116924;0
efa830c4f419;07/09/2019;DE;46f0469aceb9;07/09/2019;0;779274;1
efa830c4f419;07/09/2019;DE;a80acf5bc0b3;07/09/2019;0;1416871;4
efa830c4f419;07/09/2019;DE;286c2a71a762;07/09/2019;0;2050367;13
efa830c4f419;07/09/2019;DE;c6de5f064e97;07/09/2019;0;806986;6
efa830c4f419;07/09/2019;DE;54a5e52c5181;08/09/2019;0;996425;2
efa830c4f419;07/09/2019;DE;96c8b7c2a183;08/09/2019;0;688638;0
efa830c4f419;07/09/2019;DE;b7a1dbbd8324;08/09/2019;0;2317209;5
2b3ac98ff766;07/09/2019;DE;2a355a51a559;07/09/2019;0;1890501;8
2b3ac98ff766;07/09/2019;DE;6da7dab9a701;08/09/2019;0;2085862;8
2b3ac98ff766;07/09/2019;DE;7f30d887954a;09/09/2019;0;2073355;5
2b3ac98ff766;07/09/2019;DE;2fed26f55517;14/09/2019;0;1780075;7
a6273a3c9cd0;08/09/2019;GB;17be814617a4;08/09/2019;0;751629;6
a6273a3c9cd0;08/09/2019;GB;2f588f356f4b;08/09/2019;0;1046829;9
a6273a3c9cd0;08/09/2019;GB;5a708e05ba33;09/09/2019;0;799027;4
331e28699822;05/09/2019;GB;3b8074930539;05/09/2019;0;1878418;12
331e28699822;05/09/2019;GB;3eb061ae6d32;06/09/2019;0;1347103;7
dc50711be635;05/09/2019;FR;a03ea9c151cd;05/09/2019;0;3521928;23
dc50711be635;05/09/2019;FR;fd23f580f29e;06/09/2019;0;418001;0
dc50711be635;05/09/2019;FR;0c8d42093a7e;06/09/2019;0;2039132;11
dc50711be635;05/09/2019;FR;b635f2192528;06/09/2019;0;862296;3
dc50711be635;05/09/2019;FR;ee0ecbc77bd4;06/09/2019;0;309834;1
dc50711be635;05/09/2019;FR;b774ffaf0610;06/09/2019;0;432788;1
dc50711be635;05/09/2019;FR;04d1d5581deb;07/09/2019;0;114561;0
dc50711be635;05/09/2019;FR;f3e6a90fe62a;07/09/2019;0;803594;2
dc50711be635;05/09/2019;FR;0350464e5755;07/09/2019;0;846580;2
dc50711be635;05/09/2019;FR;d037a19bf994;08/09/2019;0;706503;1
dc50711be635;05/09/2019;FR;b23ae31c675a;08/09/2019;0;151626;0
dc50711be635;05/09/2019;FR;1e5d488040b9;09/09/2019;0;461031;0
dc50711be635;05/09/2019;FR;6af088b21c10;09/09/2019;0;319040;0
86e06f9e2ecf;06/09/2019;FR;5da037a8bfce;06/09/2019;0;553690;5
36d6c9ea353f;06/09/2019;GB;5efd38b2dcb5;06/09/2019;0;975965;6
2e795961f5fb;05/09/2019;DE;1ddb2e45d83a;05/09/2019;0;1525836;12
2e795961f5fb;05/09/2019;DE;e4f2ebc3eb34;06/09/2019;0;744575;0
2e795961f5fb;05/09/2019;DE;ea406b5951af;06/09/2019;0;416939;2
2e795961f5fb;05/09/2019;DE;fa39ef6153df;10/09/2019;0;536341;1
2e795961f5fb;05/09/2019;DE;0569e54e901c;13/09/2019;0;17699;0
965bf335579d;07/09/2019;FR;06c6c97578b0;07/09/2019;0;812029;3
4786d295f54d;06/09/2019;GB;824f8b63f5a2;06/09/2019;0;2792432;21
4786d295f54d;06/09/2019;GB;8ded0fdcb295;07/09/2019;0;2655474;4
4786d295f54d;06/09/2019;GB;9d25f4e175ec;07/09/2019;0;119558;0
4786d295f54d;06/09/2019;GB;ccad637ce310;07/09/2019;0;407321;2
4786d295f54d;06/09/2019;GB;c26c20cfb2d0;08/09/2019;0;1171282;2
4786d295f54d;06/09/2019;GB;c5aad5d451b2;09/09/2019;0;997259;1
c21ea888c353;06/09/2019;FR;a0bd7c6f26ca;06/09/2019;0;824624;8
c21ea888c353;06/09/2019;FR;56f06e6ac972;06/09/2019;0;1169430;10
c21ea888c353;06/09/2019;FR;ab1635a674af;06/09/2019;0;668456;2
c21ea888c353;06/09/2019;FR;b31ab0a9bbfc;07/09/2019;0;283908;1
c21ea888c353;06/09/2019;FR;2134720a9510;07/09/2019;0;14297;0
c21ea888c353;06/09/2019;FR;186f6ac08b8a;07/09/2019;0;441366;4
c21ea888c353;06/09/2019;FR;dc0956cdde35;07/09/2019;0;1397912;10
c21ea888c353;06/09/2019;FR;0a435f7bb0c4;08/09/2019;0;120553;0
c21ea888c353;06/09/2019;FR;2dda661fc330;08/09/2019;0;125810;0
c21ea888c353;06/09/2019;FR;baa49dfb5727;08/09/2019;0;314593;1
c21ea888c353;06/09/2019;FR;ce2150d25780;08/09/2019;0;76026;0
c21ea888c353;06/09/2019;FR;833120ac7a91;09/09/2019;0;77025;0
c21ea888c353;06/09/2019;FR;5fb71a2cbadd;10/09/2019;0;168055;0
c21ea888c353;06/09/2019;FR;d7b181f98457;10/09/2019;0;391612;1
c21ea888c353;06/09/2019;FR;7a2f2a3a3a76;11/09/2019;0;16086;0
c21ea888c353;06/09/2019;FR;6a2c8d985ab9;11/09/2019;0;149678;0
c21ea888c353;06/09/2019;FR;7e6e4757e43f;11/09/2019;0;137231;0
c21ea888c353;06/09/2019;FR;b6ef74c20295;12/09/2019;0;432860;3
c21ea888c353;06/09/2019;FR;76388f37f2f6;12/09/2019;0;68132;0
c21ea888c353;06/09/2019;FR;a4b0dae1da2e;13/09/2019;0;141630;0
c21ea888c353;06/09/2019;FR;2867aa206d8a;14/09/2019;0;88482;0
c21ea888c353;06/09/2019;FR;aac34a0945ac;14/09/2019;0;367882;2
f9b321b5478e;07/09/2019;FR;b6934a16ec19;07/09/2019;0;829663;4
f9b321b5478e;07/09/2019;FR;1c30483a5e78;07/09/2019;0;757531;6
f9b321b5478e;07/09/2019;FR;207bd2eb2275;07/09/2019;0;395608;1
f9b321b5478e;07/09/2019;FR;669baabdcc32;07/09/2019;0;1345979;10
f9b321b5478e;07/09/2019;FR;d5dd14b7ce2a;07/09/2019;0;1815038;13
f9b321b5478e;07/09/2019;FR;c0ccb8a390a4;08/09/2019;0;221911;2
f9b321b5478e;07/09/2019;FR;becf30a29900;08/09/2019;0;41981;0
f6ffcec56d76;08/09/2019;FR;bbf5a9bb4dca;08/09/2019;0;3345930;25
f6ffcec56d76;08/09/2019;FR;b645339aa018;11/09/2019;0;2360254;12
6aed619383e2;05/09/2019;FR;347377d3499b;05/09/2019;0;1366610;11
6aed619383e2;05/09/2019;FR;4deadb808037;06/09/2019;0;255402;0
6aed619383e2;05/09/2019;FR;0bb98b6f7435;06/09/2019;0;519279;3
6aed619383e2;05/09/2019;FR;a91c0994792d;06/09/2019;0;486509;1
6aed619383e2;05/09/2019;FR;7bab7ffdd6f4;08/09/2019;0;904148;1
2e68b28821d4;08/09/2019;FR;25361a62682c;08/09/2019;0;356237;1
2e68b28821d4;08/09/2019;FR;f4176378fb18;08/09/2019;0;449951;1
2e68b28821d4;08/09/2019;FR;3928fa1d128d;08/09/2019;0;1408203;6
2e68b28821d4;08/09/2019;FR;1ed17879f87b;08/09/2019;0;142115;0
2e68b28821d4;08/09/2019;FR;bef6d7c6e48b;08/09/2019;0;1717401;16
2e68b28821d4;08/09/2019;FR;9af579b4c5cc;08/09/2019;0;250905;0
2e68b28821d4;08/09/2019;FR;40c12b1ccc91;08/09/2019;0;1622457;14
2e68b28821d4;08/09/2019;FR;217b558ee867;08/09/2019;0;649260;1
2e68b28821d4;08/09/2019;FR;25577fa9f379;08/09/2019;0;284653;1
2e68b28821d4;08/09/2019;FR;6ff70eeaa2f7;08/09/2019;0;785765;4
2e68b28821d4;08/09/2019;FR;a7d03c9e284c;09/09/2019;0;699005;0
2e68b28821d4;08/09/2019;FR;a08c22e3b266;09/09/2019;0;2371536;2
2e68b28821d4;08/09/2019;FR;d1162ce6b1f1;10/09/2019;0;703511;1
2e68b28821d4;08/09/2019;FR;fb985e833369;11/09/2019;0;713776;3
2e68b28821d4;08/09/2019;FR;92425592da71;12/09/2019;0;541798;0
2e68b28821d4;08/09/2019;FR;22845cdae0b2;12/09/2019;0;720229;2
2e68b28821d4;08/09/2019;FR;66acbc1046b5;13/09/2019;0;951919;4
2e68b28821d4;08/09/2019;FR;3e48b17d0fca;14/09/2019;0;828963;1
2e68b28821d4;08/09/2019;FR;d85617ebf535;15/09/2019;0;756687;2
e5706342cdc4;05/09/2019;FR;881bb564aba2;05/09/2019;0;384256;3
9bc8423b12ed;07/09/2019;DE;ba4804e793a1;07/09/2019;0;1829942;18
9bc8423b12ed;07/09/2019;DE;ac6a011c3449;08/09/2019;0;44248;0
9bc8423b12ed;07/09/2019;DE;a91c243f648b;08/09/2019;0;2960148;13
00c5b96ab629;05/09/2019;DE;486eb4c1271e;05/09/2019;0;164005;0
00c5b96ab629;05/09/2019;DE;c7a5ab64509f;05/09/2019;0;113747;2
00c5b96ab629;05/09/2019;DE;fdecdc2b40c9;05/09/2019;0;181587;1
00c5b96ab629;05/09/2019;DE;70b2ed5e6a04;06/09/2019;0;512171;3
00c5b96ab629;05/09/2019;DE;0cf9999ac145;06/09/2019;0;721867;2
00c5b96ab629;05/09/2019;DE;43375481b8d3;06/09/2019;0;1386213;6
00c5b96ab629;05/09/2019;DE;5aec68121b58;06/09/2019;0;638424;3
00c5b96ab629;05/09/2019;DE;863b762d5a3c;06/09/2019;0;1569128;12
00c5b96ab629;05/09/2019;DE;784cee19ad3f;06/09/2019;0;1170026;8
00c5b96ab629;05/09/2019;DE;990537a415da;07/09/2019;0;356302;1
bd4b717d1bf0;05/09/2019;FR;a8686fd8eeab;05/09/2019;0;258213;2
bd4b717d1bf0;05/09/2019;FR;7e6199dc1bd5;05/09/2019;0;908922;7
72d5ede92329;08/09/2019;FR;f85609ba226b;08/09/2019;0;1561480;11
b20b7244a7e8;06/09/2019;DE;5b5bb2460ea3;06/09/2019;0;1303269;11
b20b7244a7e8;06/09/2019;DE;925a751313a0;06/09/2019;0;472305;2
f2000df80e1d;07/09/2019;FR;133945378b56;07/09/2019;0;739293;5
f2000df80e1d;07/09/2019;FR;e1daa93c4d9f;07/09/2019;0;1440177;4
f2000df80e1d;07/09/2019;FR;92e21b27661b;08/09/2019;0;147420;0
f2000df80e1d;07/09/2019;FR;e624e56f6436;08/09/2019;0;253279;0
f2000df80e1d;07/09/2019;FR;1ac8437ad2de;08/09/2019;0;212997;0
f2000df80e1d;07/09/2019;FR;328181952ee3;12/09/2019;0;164506;0
29b9d1a1889c;05/09/2019;DE;a48f086a685f;05/09/2019;0;735488;9
29b9d1a1889c;05/09/2019;DE;e60f91136518;06/09/2019;0;220374;2
29b9d1a1889c;05/09/2019;DE;6063ab05dd2e;09/09/2019;0;179216;1
93bd0934570a;07/09/2019;FR;836e50bafe7e;10/09/2019;0;610752;2
93bd0934570a;07/09/2019;FR;88fd3b218359;10/09/2019;0;559061;2
93bd0934570a;07/09/2019;FR;434f505d741d;10/09/2019;0;2535720;8
93bd0934570a;07/09/2019;FR;76406d56ac63;10/09/2019;0;968868;11
93bd0934570a;07/09/2019;FR;6e7263f2f912;10/09/2019;0;1310143;6
93bd0934570a;07/09/2019;FR;ae72b791d831;11/09/2019;0;735195;0
93bd0934570a;07/09/2019;FR;f56743a2a9ff;11/09/2019;0;837385;1
93bd0934570a;07/09/2019;FR;b8ca84d300ca;11/09/2019;0;204761;0
93bd0934570a;07/09/2019;FR;8fd172334963;12/09/2019;0;781983;3
93bd0934570a;07/09/2019;FR;5d71889f305d;13/09/2019;0;1969438;4
93bd0934570a;07/09/2019;FR;db62aea895f1;14/09/2019;0;215877;0
93bd0934570a;07/09/2019;FR;e285fee050b8;14/09/2019;0;540767;0
93bd0934570a;07/09/2019;FR;c686d77dee71;14/09/2019;0;62807;0
93bd0934570a;07/09/2019;FR;b299385a55eb;15/09/2019;0;1128149;1
c8f52ca99348;05/09/2019;FR;e6e25077e615;05/09/2019;0;1976858;13
c8f52ca99348;05/09/2019;FR;79009a7202f2;05/09/2019;0;413880;3
c8f52ca99348;05/09/2019;FR;8eee72ca6285;09/09/2019;0;1880545;13
78154e6c4f18;05/09/2019;DE;ae83af433534;05/09/2019;0;1202020;5
78154e6c4f18;05/09/2019;DE;9e06f477ba9c;05/09/2019;0;1710710;11
d4d8d55162e6;06/09/2019;DE;4a0ef8c878cd;06/09/2019;0;740907;4
d4d8d55162e6;06/09/2019;DE;1741774c7e43;06/09/2019;0;1098168;11
2785a1c9bb1e;05/09/2019;GB;830b6a5a1bf1;05/09/2019;0;1465765;10
2785a1c9bb1e;05/09/2019;GB;5fef2c97ce3b;06/09/2019;0;16104;0
550df26d27a5;05/09/2019;GB;de6169421721;05/09/2019;0;554528;6
550df26d27a5;05/09/2019;GB;74afe9f30205;05/09/2019;0;379863;5
366c8e5c9650;06/09/2019;DE;b89e67fcd206;06/09/2019;0;3483558;30
587b5dffe28e;06/09/2019;FR;c8bde30e0f3b;06/09/2019;0;1481453;10
587b5dffe28e;06/09/2019;FR;df580bf101ee;07/09/2019;0;1167117;5
587b5dffe28e;06/09/2019;FR;7ada479de587;07/09/2019;0;1453773;6
587b5dffe28e;06/09/2019;FR;1ad3655f1173;07/09/2019;0;2062011;8
587b5dffe28e;06/09/2019;FR;e660c60e40e5;08/09/2019;0;552571;1
587b5dffe28e;06/09/2019;FR;18a31d1c969f;08/09/2019;0;41926;0
587b5dffe28e;06/09/2019;FR;fd19bf4e4abb;08/09/2019;0;406952;3
587b5dffe28e;06/09/2019;FR;b483e3d76412;08/09/2019;0;24059;0
587b5dffe28e;06/09/2019;FR;fafa659e91a9;08/09/2019;0;1089426;3
587b5dffe28e;06/09/2019;FR;e50fcd91bfc1;11/09/2019;0;1339655;3
e983c90448e9;07/09/2019;DE;cb0f131e17d1;07/09/2019;0;1883808;11
e983c90448e9;07/09/2019;DE;fb6b9899ac63;07/09/2019;0;694167;1
e983c90448e9;07/09/2019;DE;d328817b8ca5;07/09/2019;0;471156;2
e983c90448e9;07/09/2019;DE;4a188c5a74aa;08/09/2019;0;23524;0
59d199cb690e;07/09/2019;GB;dcc2d40a9271;07/09/2019;0;184170;2
59d199cb690e;07/09/2019;GB;b19bdf218b35;07/09/2019;0;38402;0
59d199cb690e;07/09/2019;GB;896bd1df25d8;08/09/2019;0;229714;2
59d199cb690e;07/09/2019;GB;8a87a64c2e07;15/09/2019;0;109418;1
5b645fe08998;05/09/2019;GB;eb3f6e80d79b;05/09/2019;0;870919;9
f050600c9595;08/09/2019;FR;f89a6f663bc6;08/09/2019;0;2321149;21
f050600c9595;08/09/2019;FR;bf73b4ad58d2;15/09/2019;0;748163;3
50665eeed160;08/09/2019;FR;d019c658f6cf;08/09/2019;0;1640929;16
50665eeed160;08/09/2019;FR;3ed8fe7b708a;09/09/2019;0;1044467;4
50665eeed160;08/09/2019;FR;37c67c0f4c17;12/09/2019;0;1966969;6
50665eeed160;08/09/2019;FR;401e6c5b8d48;12/09/2019;0;1123274;5
50665eeed160;08/09/2019;FR;11cb9bd02acc;13/09/2019;0;1170816;7
50665eeed160;08/09/2019;FR;c0c8a383e082;14/09/2019;0;620731;1
50665eeed160;08/09/2019;FR;42326340f6f3;15/09/2019;0;637588;2
9f17831cae32;08/09/2019;FR;b983195bfcef;08/09/2019;0;53923;1
efb18ea255f8;06/09/2019;GB;d92ba00ecd12;06/09/2019;0;1289173;11
25abef98205b;07/09/2019;DE;75578f190fb1;07/09/2019;0;1948075;15
25abef98205b;07/09/2019;DE;e262eb49d379;08/09/2019;0;1246903;6
25abef98205b;07/09/2019;DE;580a5d60d3f4;10/09/2019;0;773370;2
25abef98205b;07/09/2019;DE;0f14ce5cdb75;11/09/2019;0;888911;4
25abef98205b;07/09/2019;DE;02e3fe92137d;11/09/2019;0;764898;1
25abef98205b;07/09/2019;DE;4,76E+11;12/09/2019;0;2511141;7
25abef98205b;07/09/2019;DE;03e360f00c6b;14/09/2019;0;770887;1
25abef98205b;07/09/2019;DE;3bb893d8c64c;15/09/2019;0;797653;1
27dbf4474643;06/09/2019;DE;0adadd32853a;06/09/2019;0;1969749;13
27dbf4474643;06/09/2019;DE;e6dcf4b15fb7;07/09/2019;0;378962;1
27dbf4474643;06/09/2019;DE;d9e96520d173;07/09/2019;0;1367577;5
27dbf4474643;06/09/2019;DE;15e8af4f9559;07/09/2019;0;2898019;14
27dbf4474643;06/09/2019;DE;52b614e700e5;08/09/2019;0;430331;0
27dbf4474643;06/09/2019;DE;205e5d0322db;08/09/2019;0;517555;0
27dbf4474643;06/09/2019;DE;a0748178a4f9;08/09/2019;0;903316;3
27dbf4474643;06/09/2019;DE;9bde0f6a40d3;09/09/2019;0;1417481;5
27dbf4474643;06/09/2019;DE;9763061e0630;10/09/2019;0;1111970;1
27dbf4474643;06/09/2019;DE;92fbce0f475c;11/09/2019;0;245603;1
37771c72bf87;07/09/2019;GB;3bc95476db7a;07/09/2019;0;43307;1
37771c72bf87;07/09/2019;GB;f879b9614b7e;08/09/2019;0;217595;0
37771c72bf87;07/09/2019;GB;e6417b9df52a;08/09/2019;0;1253936;1
37771c72bf87;07/09/2019;GB;3c3d520a37c9;08/09/2019;0;477975;1
37771c72bf87;07/09/2019;GB;98dc264c7692;10/09/2019;0;2838448;6
37771c72bf87;07/09/2019;GB;a274d4788f66;10/09/2019;0;144783;0
37771c72bf87;07/09/2019;GB;64342a1811d7;15/09/2019;0;1774118;4
4ed7502677e4;08/09/2019;FR;a52f9364b0e1;08/09/2019;0;559010;3
791825cda185;05/09/2019;FR;35be0edc12b0;05/09/2019;0;39361;0
791825cda185;05/09/2019;FR;b709c6ce8722;05/09/2019;0;65002;1
2855557041a0;08/09/2019;FR;c7d259969f1e;08/09/2019;0;906551;5
2855557041a0;08/09/2019;FR;c381b6aba964;08/09/2019;0;2255129;20
2855557041a0;08/09/2019;FR;9efe592e2f1e;09/09/2019;0;1475441;9
2855557041a0;08/09/2019;FR;5cbf41cfb4cb;11/09/2019;0;859477;2
2855557041a0;08/09/2019;FR;ab0c1a19677b;14/09/2019;0;1046591;6
2855557041a0;08/09/2019;FR;95783a6c6b74;14/09/2019;0;176421;0
318aa4823815;08/09/2019;FR;7ca1839bcc7e;08/09/2019;0;571855;4
318aa4823815;08/09/2019;FR;8fe531a79f84;08/09/2019;0;1068542;9
318aa4823815;08/09/2019;FR;619c4ffe6648;08/09/2019;0;540449;5
318aa4823815;08/09/2019;FR;83dd3401cc4e;08/09/2019;0;548707;5
318aa4823815;08/09/2019;FR;74f22ec8f891;09/09/2019;0;16802;0
50a040dbbb86;08/09/2019;GB;09f11781499b;08/09/2019;0;10618;0
50a040dbbb86;08/09/2019;GB;36d523e77d1a;08/09/2019;0;1167013;2
6e0621e93cbe;08/09/2019;DE;c69330b10f54;08/09/2019;0;412470;5
7d8a4a8e0ea7;05/09/2019;FR;2883ae140000;05/09/2019;0;1033711;8
7d8a4a8e0ea7;05/09/2019;FR;ce8a86489317;06/09/2019;0;2864655;16
7d8a4a8e0ea7;05/09/2019;FR;6137816a6ea6;08/09/2019;0;76727;0
7d8a4a8e0ea7;05/09/2019;FR;4ff2e5937e82;08/09/2019;0;696316;0
7d8a4a8e0ea7;05/09/2019;FR;a1c1bbb70fed;10/09/2019;0;401985;0
7d8a4a8e0ea7;05/09/2019;FR;eef9b9675d30;11/09/2019;0;2584859;3
7d8a4a8e0ea7;05/09/2019;FR;6bd622b6feaf;12/09/2019;0;799353;2
9b9124ccf5ca;05/09/2019;DE;8b35ad45acd1;05/09/2019;0;2090352;15
e2e50a626fa8;05/09/2019;FR;622ecc16bfa8;05/09/2019;0;2182988;19
8e8ce5e59067;05/09/2019;DE;f1108a106fe2;05/09/2019;0;147883;1
8e8ce5e59067;05/09/2019;DE;79c8d75ca0ea;07/09/2019;0;514225;4
8e8ce5e59067;05/09/2019;DE;b4a6d007f4cb;07/09/2019;0;223737;1
8e8ce5e59067;05/09/2019;DE;bdf315f9346c;08/09/2019;0;515658;5
8e8ce5e59067;05/09/2019;DE;0434cc87612d;10/09/2019;0;278244;0
17af7e43107b;05/09/2019;FR;40da094c11c6;05/09/2019;0;1521950;10
17af7e43107b;05/09/2019;FR;e9ddc6530abf;05/09/2019;0;1469789;15
17af7e43107b;05/09/2019;FR;a7a663955fdf;05/09/2019;0;1943871;9
17af7e43107b;05/09/2019;FR;bca0ee0057ef;06/09/2019;0;1472002;2
50ac54c92189;06/09/2019;DE;83d862508122;06/09/2019;0;503795;5
50ac54c92189;06/09/2019;DE;e860bcb0ede8;06/09/2019;0;1084095;11
50ac54c92189;06/09/2019;DE;6c26c4f5cb0b;08/09/2019;0;919814;4
50ac54c92189;06/09/2019;DE;0d82f7620a48;09/09/2019;0;748490;3
2756f6088a0e;05/09/2019;DE;7517169812c0;05/09/2019;0;1525311;6
2756f6088a0e;05/09/2019;DE;872a09eb57d9;05/09/2019;0;29971;0
2756f6088a0e;05/09/2019;DE;788fd61f7f7f;05/09/2019;0;2995005;23
2756f6088a0e;05/09/2019;DE;84daae15bafc;08/09/2019;0;1577659;7
2756f6088a0e;05/09/2019;DE;0b4802b126dc;09/09/2019;0;824250;1
afb566596b12;08/09/2019;GB;1062c0bdd84e;08/09/2019;0;797442;3
afb566596b12;08/09/2019;GB;f889dda4932f;08/09/2019;0;1655681;19
16a8a918a3cc;06/09/2019;DE;7bd1672903d0;06/09/2019;0;851480;12
16a8a918a3cc;06/09/2019;DE;e513b552719c;06/09/2019;0;1115843;13
16a8a918a3cc;06/09/2019;DE;8c62eddc9f75;06/09/2019;0;419126;4
16a8a918a3cc;06/09/2019;DE;21e84802931c;07/09/2019;0;305732;2
16a8a918a3cc;06/09/2019;DE;8e7ee0b00a07;07/09/2019;0;795814;5
16a8a918a3cc;06/09/2019;DE;8e611fa8c4e3;07/09/2019;0;282934;1
16a8a918a3cc;06/09/2019;DE;6e0c05aae7f6;07/09/2019;0;524191;4
16a8a918a3cc;06/09/2019;DE;97f93dd5b649;07/09/2019;0;609260;2
16a8a918a3cc;06/09/2019;DE;e3a5f046a391;07/09/2019;0;58842;0
16a8a918a3cc;06/09/2019;DE;88878e3a0ba9;08/09/2019;0;823488;5
16a8a918a3cc;06/09/2019;DE;9a785fb39dab;08/09/2019;0;552425;1
16a8a918a3cc;06/09/2019;DE;6889daa9abf0;08/09/2019;0;542507;1
16a8a918a3cc;06/09/2019;DE;20d384230deb;09/09/2019;2,52;2511101;7
16a8a918a3cc;06/09/2019;DE;743cedf56a41;11/09/2019;0;582731;2
16a8a918a3cc;06/09/2019;DE;ff6a89f26008;12/09/2019;0;888575;2
16a8a918a3cc;06/09/2019;DE;3fb536fcf730;12/09/2019;0;296916;0
16a8a918a3cc;06/09/2019;DE;e7f3db383125;13/09/2019;0;557665;2
16a8a918a3cc;06/09/2019;DE;9042acf97dcb;13/09/2019;0;477034;0
16a8a918a3cc;06/09/2019;DE;2f86358c8529;15/09/2019;0;391425;1
d26975557855;05/09/2019;FR;3ab263281fea;05/09/2019;0;772647;5
d26975557855;05/09/2019;FR;16fffac698c2;06/09/2019;0;731781;5
d26975557855;05/09/2019;FR;37a13fa707c6;09/09/2019;0;3360701;19
d26975557855;05/09/2019;FR;40d1058aea2a;09/09/2019;0;64683;1
d26975557855;05/09/2019;FR;29a3d55d9c5d;09/09/2019;0;85829;2
d26975557855;05/09/2019;FR;2a38dfeb4af9;09/09/2019;0;788986;6
d26975557855;05/09/2019;FR;8ff47ddba336;10/09/2019;0;588599;4
d26975557855;05/09/2019;FR;d4eaf0b8538c;10/09/2019;0;924593;1
d26975557855;05/09/2019;FR;63c0e937aa18;10/09/2019;0;97790;0
d26975557855;05/09/2019;FR;7d78a5ae9c6e;11/09/2019;0;650308;2
d26975557855;05/09/2019;FR;5921ac62d73d;12/09/2019;0;1065803;1
d26975557855;05/09/2019;FR;2ae425571f7a;12/09/2019;0;482831;0
d26975557855;05/09/2019;FR;2aa2b8734692;13/09/2019;0;1038232;4
d26975557855;05/09/2019;FR;5d1ff37a36e3;13/09/2019;0;531010;2
d26975557855;05/09/2019;FR;b945ed7c3bea;15/09/2019;0;457131;1
d26975557855;05/09/2019;FR;3d61f8d62e67;15/09/2019;0;17405;0
5bfec4530c63;06/09/2019;DE;539b80e39ad5;06/09/2019;0;851982;9
5bfec4530c63;06/09/2019;DE;e5c1dad27795;08/09/2019;0;468070;3
5bfec4530c63;06/09/2019;DE;f92857211a12;09/09/2019;0;408443;2
5bfec4530c63;06/09/2019;DE;61b51a17af13;09/09/2019;0;232414;2
5bfec4530c63;06/09/2019;DE;ea328f99c1c8;10/09/2019;0;384771;3
5bfec4530c63;06/09/2019;DE;1395f25a0bcb;10/09/2019;0;334274;2
5bfec4530c63;06/09/2019;DE;1d5d8a3c506c;13/09/2019;0;629249;3
5bfec4530c63;06/09/2019;DE;10dd57d24f46;13/09/2019;0;198032;1
5bfec4530c63;06/09/2019;DE;18191a8a4b06;14/09/2019;0;430778;3
5bfec4530c63;06/09/2019;DE;0b2722b2825f;14/09/2019;0;40559;0
5bfec4530c63;06/09/2019;DE;aacf6e99f29e;14/09/2019;0;30736;1
5bfec4530c63;06/09/2019;DE;b67d6195e6f9;15/09/2019;0;544164;2
6085472c860c;07/09/2019;GB;12c8fba69afb;07/09/2019;0;1017244;9
6085472c860c;07/09/2019;GB;d1c0e3931953;07/09/2019;0;2390160;21
6085472c860c;07/09/2019;GB;88f5e170d379;08/09/2019;0;885445;0
6085472c860c;07/09/2019;GB;f95e5d381be2;08/09/2019;0;271357;0
6085472c860c;07/09/2019;GB;696c597b0ed0;08/09/2019;0;511905;3
6085472c860c;07/09/2019;GB;76e57866246d;08/09/2019;0;898557;4
6085472c860c;07/09/2019;GB;bc9fef269d50;09/09/2019;0;348836;2
6085472c860c;07/09/2019;GB;fd5f35319c0c;09/09/2019;0;2261577;4
6085472c860c;07/09/2019;GB;982c6a1c5034;09/09/2019;0;16267;0
848ee0a8de23;08/09/2019;GB;7b47321973f9;08/09/2019;0;2054347;10
bcb73ceb1265;05/09/2019;GB;1694a993caa9;05/09/2019;0;1254757;7
bcb73ceb1265;05/09/2019;GB;40ecbcc45cc8;07/09/2019;0;2489384;8
9afb3f415ca6;06/09/2019;GB;ef4a9db0350e;07/09/2019;0;716972;5
b8d0fa30030d;08/09/2019;GB;d6fd6d4d5f29;08/09/2019;0;149129;0
b8d0fa30030d;08/09/2019;GB;7c8320b34b1c;08/09/2019;0;137483;0
b8d0fa30030d;08/09/2019;GB;630594427a3c;08/09/2019;0;1586088;5
b8d0fa30030d;08/09/2019;GB;f19821aa9d1a;08/09/2019;0;422071;1
b8d0fa30030d;08/09/2019;GB;4700b9982df9;08/09/2019;2,42;1755131;4
b8d0fa30030d;08/09/2019;GB;baa688cb8e04;08/09/2019;0;3172927;25
b8d0fa30030d;08/09/2019;GB;c6765b5c8770;08/09/2019;1,21;547076;0
b8d0fa30030d;08/09/2019;GB;fda15023dcdc;08/09/2019;0;1996821;9
b8d0fa30030d;08/09/2019;GB;67452ec8833d;08/09/2019;0;101403;0
