ID User;Install Date;Country;ID Session;Session Date;Revenue ($);Game Time (ms);Completed Levels
86f9789834da;05/09/2019;FR;ece383c52c96;07/09/2019;0,00;212115;1
86f9789834da;05/09/2019;FR;4c30462dd7a9;07/09/2019;0,00;327610;1
86f9789834da;05/09/2019;FR;ac83f772f1a0;07/09/2019;0,00;1263779;8
86f9789834da;05/09/2019;FR;637ecaa9f0e4;08/09/2019;0,00;212612;0
86f9789834da;05/09/2019;FR;e4c280536446;10/09/2019;0,00;486145;2
877d92e6ee4f;06/09/2019;GB;61110ce3426d;06/09/2019;0,00;547619;6
ca7abe37aa61;05/09/2019;DE;a258da2684a5;05/09/2019;0,00;1388779;15
ca7abe37aa61;05/09/2019;DE;3fb632891a22;06/09/2019;0,00;728952;7
ca7abe37aa61;05/09/2019;DE;5f55a674a6d6;12/09/2019;0,00;239017;1
f8852076089d;06/09/2019;FR;44416577f5e1;06/09/2019;0,00;122554;1
919d2f01377b;08/09/2019;FR;9796434c3e75;08/09/2019;0,00;819396;6
919d2f01377b;08/09/2019;FR;c1d8f21262ed;09/09/2019;0,00;667578;4
dc04e5e97ec8;05/09/2019;GB;8e481254754e;05/09/2019;0,00;860894;8
dc04e5e97ec8;05/09/2019;GB;31ea7fae4501;05/09/2019;0,00;146752;1
1a4ebcc19717;08/09/2019;DE;00352a964fa1;08/09/2019;0,00;308934;2
1a4ebcc19717;08/09/2019;DE;989a27186e57;08/09/2019;0,00;1505704;15
1a4ebcc19717;08/09/2019;DE;a5c2f8dee3d9;08/09/2019;0,00;670837;2
1a4ebcc19717;08/09/2019;DE;6f1024baee2a;08/09/2019;0,00;567938;5
1a4ebcc19717;08/09/2019;DE;a21b9606edbd;09/09/2019;0,00;99631;0
1a4ebcc19717;08/09/2019;DE;5c74e374d329;09/09/2019;0,00;29992;0
1a4ebcc19717;08/09/2019;DE;28b3fb72bbd3;09/09/2019;0,00;184567;0
1a4ebcc19717;08/09/2019;DE;880c22a3b45b;09/09/2019;0,00;376643;0
1a4ebcc19717;08/09/2019;DE;69af7f9e4d31;09/09/2019;0,00;283187;1
1a4ebcc19717;08/09/2019;DE;836fb2a4eb3e;09/09/2019;0,00;838493;5
1a4ebcc19717;08/09/2019;DE;6afe89c56128;09/09/2019;0,00;489720;3
1a4ebcc19717;08/09/2019;DE;f74961a7d2e3;10/09/2019;0,00;405759;0
cdf3ec80436e;06/09/2019;FR;8c1b78401ed3;06/09/2019;0,00;988620;9
51122848b224;08/09/2019;FR;f63e6a286c15;08/09/2019;0,00;1092713;4
51122848b224;08/09/2019;FR;e8a3b39b2ab2;08/09/2019;0,00;450438;4
51122848b224;08/09/2019;FR;8935fad16ebd;08/09/2019;0,00;35919;1
51122848b224;08/09/2019;FR;4d17e1a7b036;08/09/2019;0,00;666078;4
51122848b224;08/09/2019;FR;0c4f64401cfa;08/09/2019;0,00;394992;1
51122848b224;08/09/2019;FR;a0d3e1dd4aa4;08/09/2019;0,00;799234;5
51122848b224;08/09/2019;FR;b7f02e78d662;08/09/2019;0,00;3494998;25
51122848b224;08/09/2019;FR;927e20251a50;09/09/2019;0,00;499999;1
51122848b224;08/09/2019;FR;96a9dbba62b7;10/09/2019;0,00;96970;0
51122848b224;08/09/2019;FR;df41e4b9df0e;11/09/2019;0,00;1250979;2
51122848b224;08/09/2019;FR;9c182abea44b;11/09/2019;0,00;772065;3
51122848b224;08/09/2019;FR;328388f3af57;12/09/2019;0,00;840677;3
51122848b224;08/09/2019;FR;ae3d8771231c;12/09/2019;0,00;469607;1
51122848b224;08/09/2019;FR;8fec812b6a00;12/09/2019;0,00;882251;5
51122848b224;08/09/2019;FR;a3558b207eca;13/09/2019;0,00;1169363;4
51122848b224;08/09/2019;FR;788b4e9e0b79;13/09/2019;0,00;478102;0
51122848b224;08/09/2019;FR;4276010c534f;13/09/2019;0,00;501003;1
51122848b224;08/09/2019;FR;b83f8d959898;15/09/2019;0,00;388763;0
51122848b224;08/09/2019;FR;3165d5168fd8;15/09/2019;0,00;1193027;7
a6b589d485cc;08/09/2019;FR;c5e623f1b766;08/09/2019;0,00;1081083;9
a6b589d485cc;08/09/2019;FR;8a20d5006bcc;08/09/2019;0,00;444974;4
a6b589d485cc;08/09/2019;FR;14baaf019982;08/09/2019;0,00;256887;2
a6b589d485cc;08/09/2019;FR;956485a4fe29;15/09/2019;0,00;30192;0
853fb3a63f2b;06/09/2019;GB;cee46c32f232;06/09/2019;0,00;2762637;25
853fb3a63f2b;06/09/2019;GB;a3c27611d68c;07/09/2019;0,00;1181410;7
853fb3a63f2b;06/09/2019;GB;6b09b6f78a03;09/09/2019;0,00;437283;2
853fb3a63f2b;06/09/2019;GB;a53721650f5c;11/09/2019;0,00;489470;0
853fb3a63f2b;06/09/2019;GB;e64338618b1e;11/09/2019;0,00;655239;2
853fb3a63f2b;06/09/2019;GB;5da513897f25;14/09/2019;0,00;666039;2
13d11c1a69d6;05/09/2019;DE;15b8d7f3fe57;05/09/2019;0,00;2528239;19
13d11c1a69d6;05/09/2019;DE;3fd3e795854a;08/09/2019;0,00;548128;1
b03aeb5a3a69;06/09/2019;FR;6,63601E+11;06/09/2019;0,00;2987949;16
b03aeb5a3a69;06/09/2019;FR;c4becd967dd9;06/09/2019;0,00;3472175;27
b03aeb5a3a69;06/09/2019;FR;9dac329caee4;06/09/2019;0,00;447217;2
b03aeb5a3a69;06/09/2019;FR;f8912d30be09;06/09/2019;0,00;169550;0
b03aeb5a3a69;06/09/2019;FR;6a85998c878b;07/09/2019;0,00;104413;0
b03aeb5a3a69;06/09/2019;FR;ff979142158c;07/09/2019;0,00;1583160;8
b03aeb5a3a69;06/09/2019;FR;6d1c43ead2a5;08/09/2019;0,00;660968;3
b03aeb5a3a69;06/09/2019;FR;03cf6e9c58bd;08/09/2019;0,00;2024295;6
b03aeb5a3a69;06/09/2019;FR;75a84cb693dc;08/09/2019;0,00;454969;1
b03aeb5a3a69;06/09/2019;FR;69df34da4309;09/09/2019;0,00;1055597;4
b03aeb5a3a69;06/09/2019;FR;cc5cfe833742;09/09/2019;0,00;616790;1
b03aeb5a3a69;06/09/2019;FR;0afdac436914;09/09/2019;0,00;531800;3
b03aeb5a3a69;06/09/2019;FR;a3e052f82d10;09/09/2019;0,00;224960;0
b03aeb5a3a69;06/09/2019;FR;1670358cb658;10/09/2019;0,00;2126250;6
b03aeb5a3a69;06/09/2019;FR;743f3238d666;10/09/2019;0,00;148284;0
b03aeb5a3a69;06/09/2019;FR;f0c902b91ad7;10/09/2019;0,00;3182079;15
b03aeb5a3a69;06/09/2019;FR;d9b7929dcf00;11/09/2019;0,00;683028;1
b03aeb5a3a69;06/09/2019;FR;f432135bab80;11/09/2019;0,00;382793;3
b03aeb5a3a69;06/09/2019;FR;da09a0dddef6;12/09/2019;0,00;237006;2
b03aeb5a3a69;06/09/2019;FR;5b574b27fc67;12/09/2019;0,00;1737290;3
b03aeb5a3a69;06/09/2019;FR;afe87618f532;12/09/2019;0,00;1091242;5
b03aeb5a3a69;06/09/2019;FR;79f5321a8518;12/09/2019;0,00;1325097;5
b03aeb5a3a69;06/09/2019;FR;2a8ca70edfa5;13/09/2019;0,00;663991;1
b03aeb5a3a69;06/09/2019;FR;c185ec9fb1de;13/09/2019;0,00;1104569;6
b03aeb5a3a69;06/09/2019;FR;d155a24c0354;13/09/2019;0,00;207723;0
b03aeb5a3a69;06/09/2019;FR;8d35075eb15a;13/09/2019;0,00;309685;1
b03aeb5a3a69;06/09/2019;FR;249d185e5842;13/09/2019;0,00;175407;1
b03aeb5a3a69;06/09/2019;FR;4c7bb7b5f0b6;13/09/2019;0,00;466401;1
b03aeb5a3a69;06/09/2019;FR;12afee5534dd;13/09/2019;0,00;151215;0
b03aeb5a3a69;06/09/2019;FR;7627bd20709a;13/09/2019;0,00;149142;1
742396db5718;07/09/2019;DE;4084a58e4893;07/09/2019;0,00;2119205;10
742396db5718;07/09/2019;DE;21d2ff68adb6;08/09/2019;0,00;1821674;6
742396db5718;07/09/2019;DE;a01fb89c7615;08/09/2019;0,00;1542528;4
742396db5718;07/09/2019;DE;0bdc2c42cd4d;08/09/2019;0,00;2368637;1
742396db5718;07/09/2019;DE;f8ebcc79a202;09/09/2019;0,00;754294;0
742396db5718;07/09/2019;DE;2f8639ac9d44;10/09/2019;0,00;789247;1
2823bd0e9b48;05/09/2019;FR;3f4dec1fb283;05/09/2019;0,00;713724;8
2823bd0e9b48;05/09/2019;FR;471de2bddda2;06/09/2019;0,00;242880;0
2823bd0e9b48;05/09/2019;FR;7b5665ed3965;06/09/2019;0,00;543681;2
2823bd0e9b48;05/09/2019;FR;81599dc328a4;06/09/2019;0,00;30197;0
2823bd0e9b48;05/09/2019;FR;7a2fdfe457f7;06/09/2019;0,00;1861860;9
2823bd0e9b48;05/09/2019;FR;a5e320577759;06/09/2019;0,00;732456;1
2823bd0e9b48;05/09/2019;FR;8ba8893adc7e;06/09/2019;0,00;681292;1
2823bd0e9b48;05/09/2019;FR;71d3d64b6124;06/09/2019;0,00;3096855;25
2823bd0e9b48;05/09/2019;FR;629323dbdfd7;06/09/2019;0,00;16661;0
2823bd0e9b48;05/09/2019;FR;46f4773d3563;07/09/2019;0,00;720544;3
2823bd0e9b48;05/09/2019;FR;8a34a25e260b;07/09/2019;0,00;1096268;2
2823bd0e9b48;05/09/2019;FR;1b929e16fa4f;08/09/2019;0,00;664118;2
2823bd0e9b48;05/09/2019;FR;144bef15ca7d;08/09/2019;0,00;807881;1
2823bd0e9b48;05/09/2019;FR;9f274b818e4d;09/09/2019;0,00;1622642;4
2823bd0e9b48;05/09/2019;FR;bb0598f080cf;10/09/2019;0,00;228389;1
2823bd0e9b48;05/09/2019;FR;3fb9c067d657;10/09/2019;0,00;233550;0
2823bd0e9b48;05/09/2019;FR;9c94c5796b56;10/09/2019;0,00;16218;0
2823bd0e9b48;05/09/2019;FR;cb25abdef0d7;11/09/2019;0,00;752254;1
2823bd0e9b48;05/09/2019;FR;1f15ee8b6078;11/09/2019;0,00;504040;1
2823bd0e9b48;05/09/2019;FR;d22d69b15ec4;15/09/2019;0,00;845443;3
845964efb56d;05/09/2019;DE;f822736f7e16;07/09/2019;0,00;1219687;5
99aa8ae4ddd0;05/09/2019;GB;db8f1391a8c8;07/09/2019;0,00;745799;6
99aa8ae4ddd0;05/09/2019;GB;737e966a5c71;07/09/2019;0,00;644226;6
99aa8ae4ddd0;05/09/2019;GB;50b02347d2c9;07/09/2019;0,00;961247;3
99aa8ae4ddd0;05/09/2019;GB;40e4b2323999;08/09/2019;0,00;105803;0
99aa8ae4ddd0;05/09/2019;GB;0ed5145549c6;08/09/2019;0,00;168527;0
99aa8ae4ddd0;05/09/2019;GB;432b4b9a1bc7;08/09/2019;0,00;831321;3
99aa8ae4ddd0;05/09/2019;GB;1c8d500ca674;08/09/2019;0,00;1321183;6
99aa8ae4ddd0;05/09/2019;GB;7a744ca05ce4;08/09/2019;0,00;687987;2
99aa8ae4ddd0;05/09/2019;GB;5e414ac6338f;09/09/2019;0,00;1093145;1
99aa8ae4ddd0;05/09/2019;GB;93620a159d7d;09/09/2019;0,00;138122;1
99aa8ae4ddd0;05/09/2019;GB;60a925acd185;09/09/2019;0,00;1101469;2
99aa8ae4ddd0;05/09/2019;GB;464b2a9690c1;10/09/2019;0,00;20695;0
99aa8ae4ddd0;05/09/2019;GB;36585e2ab2b4;10/09/2019;0,00;12127;0
99aa8ae4ddd0;05/09/2019;GB;8d670f7cb1a5;11/09/2019;0,00;19136;0
5c1f5e58d556;07/09/2019;FR;90c73709f0f8;07/09/2019;0,00;1154491;9
5c1f5e58d556;07/09/2019;FR;9793bacfa602;07/09/2019;0,00;562529;5
5c1f5e58d556;07/09/2019;FR;128560da49bd;08/09/2019;0,00;215865;0
5c1f5e58d556;07/09/2019;FR;77da90d35b7a;09/09/2019;0,00;73781;0
5c1f5e58d556;07/09/2019;FR;008f06bac0c9;10/09/2019;0,00;116808;0
5c1f5e58d556;07/09/2019;FR;09d8d40a395e;11/09/2019;0,00;118744;0
88546431173f;08/09/2019;FR;6fb2c2564117;08/09/2019;0,00;866150;6
88546431173f;08/09/2019;FR;05a3342196eb;08/09/2019;0,00;160364;1
e00d5bfe4399;06/09/2019;DE;03805a4a4b9c;06/09/2019;0,00;908984;4
e00d5bfe4399;06/09/2019;DE;383efb965933;06/09/2019;0,00;117894;0
e00d5bfe4399;06/09/2019;DE;74fcd870d016;07/09/2019;0,00;1312124;4
e00d5bfe4399;06/09/2019;DE;7dcd73ac021b;07/09/2019;0,00;612127;2
e00d5bfe4399;06/09/2019;DE;6daed5288beb;07/09/2019;0,00;2662276;8
e00d5bfe4399;06/09/2019;DE;cfd6ea145383;07/09/2019;0,00;455748;1
e00d5bfe4399;06/09/2019;DE;595b86d3a265;07/09/2019;0,00;137516;0
e00d5bfe4399;06/09/2019;DE;ab66f7009a3f;07/09/2019;0,00;298058;0
e00d5bfe4399;06/09/2019;DE;82626303f7b8;08/09/2019;0,00;832669;1
e00d5bfe4399;06/09/2019;DE;4b1ef7130a30;08/09/2019;0,00;1234794;4
e00d5bfe4399;06/09/2019;DE;850169ee5f33;09/09/2019;0,00;214756;0
e00d5bfe4399;06/09/2019;DE;20bdb9c4f3c1;11/09/2019;0,00;692318;1
e00d5bfe4399;06/09/2019;DE;78a96987e8fc;11/09/2019;0,00;458338;0
e00d5bfe4399;06/09/2019;DE;c503480df76d;13/09/2019;0,00;136121;0
e00d5bfe4399;06/09/2019;DE;be4d2bfb46da;14/09/2019;0,00;529126;1
402db00a6018;07/09/2019;GB;89af3b73d16b;07/09/2019;0,00;1264623;11
ef30d48a2247;05/09/2019;DE;55561aa0f9bf;05/09/2019;0,00;3154248;3
ef30d48a2247;05/09/2019;DE;39191179d1c0;05/09/2019;0,00;1213992;8
ef30d48a2247;05/09/2019;DE;dc3e7d007564;06/09/2019;0,00;802453;4
ef30d48a2247;05/09/2019;DE;33c13b8355e5;06/09/2019;0,00;1010661;7
ef30d48a2247;05/09/2019;DE;3dbb9dfe706b;07/09/2019;0,00;1103369;3
ef30d48a2247;05/09/2019;DE;a01c198bb85c;07/09/2019;0,00;1641852;6
ef30d48a2247;05/09/2019;DE;f12053bc347b;08/09/2019;0,00;942693;3
ef30d48a2247;05/09/2019;DE;f666bc18e4e9;08/09/2019;0,00;852511;2
ef30d48a2247;05/09/2019;DE;6ca93dd7a1d0;09/09/2019;0,00;1159096;3
ef30d48a2247;05/09/2019;DE;64bdce2e0cf3;10/09/2019;0,00;319620;0
ef30d48a2247;05/09/2019;DE;f48b5c747262;10/09/2019;0,00;1518059;3
ef30d48a2247;05/09/2019;DE;1f9f49a41171;11/09/2019;0,00;1039538;1
ef30d48a2247;05/09/2019;DE;a024486dc293;12/09/2019;0,00;85967;0
ef30d48a2247;05/09/2019;DE;afeb6f2ebbbc;14/09/2019;0,00;1471198;1
adaa823b4ecc;06/09/2019;GB;52726f62884a;06/09/2019;0,00;902808;4
adaa823b4ecc;06/09/2019;GB;2e5c6d369bd0;06/09/2019;0,00;2673231;23
16e601c493d4;06/09/2019;FR;18054496b576;06/09/2019;0,00;340406;4
1fe65cfd847f;08/09/2019;FR;f11c26230211;08/09/2019;0,00;905960;9
609d068bdc6b;08/09/2019;GB;9e9ffa6e7e96;08/09/2019;0,00;3475590;24
609d068bdc6b;08/09/2019;GB;d2892706cd7d;08/09/2019;0,00;2588729;12
609d068bdc6b;08/09/2019;GB;f12aba836e04;09/09/2019;0,00;892518;3
609d068bdc6b;08/09/2019;GB;0bea6199d204;10/09/2019;0,00;174668;0
53cd166d67b0;07/09/2019;DE;5f17d63698d1;07/09/2019;0,00;1872618;16
53cd166d67b0;07/09/2019;DE;2e8a8eeeffef;08/09/2019;0,00;313443;1
53cd166d67b0;07/09/2019;DE;b341a15a6376;08/09/2019;0,00;1694412;7
53cd166d67b0;07/09/2019;DE;9ca6dee3e416;09/09/2019;0,00;649470;1
53cd166d67b0;07/09/2019;DE;122af07e8894;10/09/2019;0,00;882433;3
53cd166d67b0;07/09/2019;DE;8c3b4d48c53c;10/09/2019;0,00;465846;1
53cd166d67b0;07/09/2019;DE;2c75ac49fdc0;11/09/2019;0,00;647711;1
53cd166d67b0;07/09/2019;DE;019d34833ea1;11/09/2019;0,00;54846;0
53cd166d67b0;07/09/2019;DE;5d1fea005c16;12/09/2019;0,00;525121;2
53cd166d67b0;07/09/2019;DE;dfd8bfd2d1bb;12/09/2019;0,00;1255130;3
53cd166d67b0;07/09/2019;DE;4c1af7ef9abe;13/09/2019;0,00;184730;0
53cd166d67b0;07/09/2019;DE;874bb93ecd91;13/09/2019;0,00;1126751;4
53cd166d67b0;07/09/2019;DE;7649cb13b3ed;13/09/2019;0,00;325523;2
53cd166d67b0;07/09/2019;DE;5d8483277dea;14/09/2019;0,00;585797;2
53cd166d67b0;07/09/2019;DE;20e198f440cf;14/09/2019;0,00;352017;0
53cd166d67b0;07/09/2019;DE;9c3b1396dd95;15/09/2019;0,00;873072;2
53cd166d67b0;07/09/2019;DE;cde9a24b3db0;15/09/2019;0,00;381789;0
53cd166d67b0;07/09/2019;DE;3ab44d538fd3;15/09/2019;0,00;595366;1
53cd166d67b0;07/09/2019;DE;c8ee12805ff3;15/09/2019;0,00;127338;0
d1cd9f0aa46a;06/09/2019;DE;262cee08cb9b;06/09/2019;0,00;156654;1
d1cd9f0aa46a;06/09/2019;DE;18a788c69885;07/09/2019;0,00;123264;1
d1cd9f0aa46a;06/09/2019;DE;9,47396E+11;08/09/2019;0,00;120237;0
8d923eda483e;08/09/2019;GB;4788103b0803;08/09/2019;0,00;2025302;15
d3809c46fad3;05/09/2019;DE;93b139aa284c;05/09/2019;0,00;482368;4
d3809c46fad3;05/09/2019;DE;5e80114fbccd;05/09/2019;0,00;451848;3
d3809c46fad3;05/09/2019;DE;c3d472c19b33;05/09/2019;0,00;267352;1
d3809c46fad3;05/09/2019;DE;f4ee4bd6ce1e;05/09/2019;0,00;25963;0
d3809c46fad3;05/09/2019;DE;cce060a28409;05/09/2019;0,00;418158;0
d3809c46fad3;05/09/2019;DE;fff8f821e35b;05/09/2019;0,00;534078;5
d3809c46fad3;05/09/2019;DE;5ab99734eab9;06/09/2019;0,00;834274;3
d1be534a7f4e;06/09/2019;GB;d528209103cf;06/09/2019;0,00;292445;3
7d69bb44cc33;05/09/2019;FR;1b100d999f62;05/09/2019;0,00;2392960;18
7d69bb44cc33;05/09/2019;FR;c4af00077829;05/09/2019;0,00;343655;2
a70b86c70e50;08/09/2019;FR;6ab5b574dd4c;08/09/2019;0,00;2955159;13
a70b86c70e50;08/09/2019;FR;827f30e5518b;08/09/2019;0,00;1029394;10
a70b86c70e50;08/09/2019;FR;2803242a560f;08/09/2019;0,00;1281988;7
a70b86c70e50;08/09/2019;FR;5575f8a5dfb6;10/09/2019;0,00;1086309;6
a70b86c70e50;08/09/2019;FR;6077b79f6bda;13/09/2019;0,00;749079;1
179b2636b788;08/09/2019;FR;1c71ac22803c;08/09/2019;0,00;2295966;10
179b2636b788;08/09/2019;FR;ef35ce4f204d;08/09/2019;0,00;137261;0
179b2636b788;08/09/2019;FR;b10a2a85d64f;08/09/2019;0,00;855764;7
179b2636b788;08/09/2019;FR;2b293cb85e18;08/09/2019;0,00;653452;6
179b2636b788;08/09/2019;FR;71827b0dc305;10/09/2019;0,00;173204;1
179b2636b788;08/09/2019;FR;c9ea18a91254;10/09/2019;0,00;226558;1
179b2636b788;08/09/2019;FR;7318a7f80a72;10/09/2019;0,00;99350;1
179b2636b788;08/09/2019;FR;a25e7c30d0d8;10/09/2019;0,00;109436;0
fd011dcb66fd;06/09/2019;DE;3da17fd7bf84;06/09/2019;0,00;489908;4
fd011dcb66fd;06/09/2019;DE;a97b1362cc8f;06/09/2019;0,00;30473;0
a316b8b63bc8;06/09/2019;DE;cf8dc5d7e484;06/09/2019;0,00;1512842;12
7ccaf11d779e;07/09/2019;FR;fad1477ff53e;07/09/2019;0,00;557009;6
4881bc165d23;08/09/2019;DE;9768681df819;08/09/2019;0,00;2075401;11
4881bc165d23;08/09/2019;DE;2312227e8293;09/09/2019;0,00;1529709;3
4881bc165d23;08/09/2019;DE;ff1bc240da91;09/09/2019;0,00;1325173;4
4881bc165d23;08/09/2019;DE;c4828a9bd1f5;09/09/2019;0,00;352349;2
4881bc165d23;08/09/2019;DE;b6689808e7f1;10/09/2019;0,00;503253;1
4881bc165d23;08/09/2019;DE;6e160a5b8487;10/09/2019;0,00;1264656;1
4881bc165d23;08/09/2019;DE;6b19be6cb6c3;11/09/2019;0,00;2761585;6
4881bc165d23;08/09/2019;DE;f102e78ae12a;12/09/2019;0,00;1109396;1
4881bc165d23;08/09/2019;DE;88697d58d65c;12/09/2019;0,00;1393192;0
4881bc165d23;08/09/2019;DE;c31aa3f2d8d0;15/09/2019;2,55;1173615;4
b47bd8bc3c7b;07/09/2019;FR;51acdcba3f60;08/09/2019;0,00;1058200;6
b47bd8bc3c7b;07/09/2019;FR;685972e635fa;08/09/2019;0,00;146534;1
b47bd8bc3c7b;07/09/2019;FR;115aab4be78f;08/09/2019;0,00;600928;2
b47bd8bc3c7b;07/09/2019;FR;4af75047bfe3;15/09/2019;0,00;296212;0
37ed201d181e;05/09/2019;FR;a13b33a5d113;05/09/2019;0,00;100121;1
37ed201d181e;05/09/2019;FR;c98d916b9949;06/09/2019;0,00;1082591;9
37ed201d181e;05/09/2019;FR;9abd1d5b1522;07/09/2019;0,00;165622;1
37ed201d181e;05/09/2019;FR;22d8d76b87d1;09/09/2019;0,00;367227;1
37ed201d181e;05/09/2019;FR;0d8acf09dc31;10/09/2019;0,00;173023;1
37ed201d181e;05/09/2019;FR;0e1154e18fd5;11/09/2019;0,00;892695;3
37ed201d181e;05/09/2019;FR;248fa1445fd4;11/09/2019;0,00;96685;1
37ed201d181e;05/09/2019;FR;bd9d90cdda38;15/09/2019;0,00;182668;1
ef249528cf51;05/09/2019;GB;037cecc94017;05/09/2019;0,00;104629;1
ef249528cf51;05/09/2019;GB;455d35e00fc8;05/09/2019;0,00;1479041;9
ef249528cf51;05/09/2019;GB;4a36aa4d0129;05/09/2019;0,00;11109;0
ef249528cf51;05/09/2019;GB;2180d460e3be;05/09/2019;0,00;1416783;9
ef249528cf51;05/09/2019;GB;87bad58a71e1;06/09/2019;0,00;38520;0
ef249528cf51;05/09/2019;GB;f1066375799e;06/09/2019;0,00;310300;1
b759706912c5;08/09/2019;FR;fbe3dbb47537;08/09/2019;0,00;216478;0
b759706912c5;08/09/2019;FR;a7d5973e195b;08/09/2019;0,00;23009;1
b759706912c5;08/09/2019;FR;4f9a625bd702;08/09/2019;0,00;293805;2
b759706912c5;08/09/2019;FR;151a89b45891;08/09/2019;0,00;501598;6
b759706912c5;08/09/2019;FR;3db95604d45f;08/09/2019;0,00;250748;0
b759706912c5;08/09/2019;FR;a2665dc67ac0;08/09/2019;0,00;19667;0
b759706912c5;08/09/2019;FR;24d96eef18a0;08/09/2019;0,00;492018;3
b759706912c5;08/09/2019;FR;a80e27541767;08/09/2019;0,00;17916;0
b759706912c5;08/09/2019;FR;61ea65655b5f;08/09/2019;0,00;154942;1
b759706912c5;08/09/2019;FR;199678867eac;08/09/2019;0,00;448597;2
b759706912c5;08/09/2019;FR;e8eb513e2f3f;08/09/2019;0,00;606224;6
b759706912c5;08/09/2019;FR;c4aa6c1bdee0;08/09/2019;0,00;228604;0
b759706912c5;08/09/2019;FR;0c98607a086b;08/09/2019;0,00;212424;1
b759706912c5;08/09/2019;FR;e124c10494a2;08/09/2019;0,00;1366757;7
b759706912c5;08/09/2019;FR;e5791ec434e0;08/09/2019;0,00;131509;0
b759706912c5;08/09/2019;FR;0425ef666556;09/09/2019;0,00;161293;0
b759706912c5;08/09/2019;FR;7f190e32d43b;10/09/2019;0,00;127039;0
b759706912c5;08/09/2019;FR;76cf474adc4c;10/09/2019;0,00;123106;0
b759706912c5;08/09/2019;FR;5b5ba4b96b65;10/09/2019;0,00;128031;0
b759706912c5;08/09/2019;FR;4b9ecba65533;10/09/2019;0,00;144260;1
b759706912c5;08/09/2019;FR;302b7d8701b8;11/09/2019;0,00;363925;2
b759706912c5;08/09/2019;FR;6be187c6c71b;11/09/2019;0,00;813473;3
b759706912c5;08/09/2019;FR;8bfa566ec39c;11/09/2019;0,00;476676;2
b759706912c5;08/09/2019;FR;b44dde4693ed;12/09/2019;0,00;33360;0
b759706912c5;08/09/2019;FR;e8e93413d42b;14/09/2019;0,00;26633;0
bd4a5ad957fe;06/09/2019;DE;5bc81bd94392;06/09/2019;0,00;1194500;10
bd4a5ad957fe;06/09/2019;DE;07b46d185fe0;07/09/2019;0,00;130360;0
bd4a5ad957fe;06/09/2019;DE;4ca4e1cd5830;07/09/2019;0,00;506417;4
bd4a5ad957fe;06/09/2019;DE;07889abe49ef;09/09/2019;0,00;584080;1
bd4a5ad957fe;06/09/2019;DE;fb98fa2a11be;10/09/2019;0,00;229015;2
a6dc2dfa1220;07/09/2019;DE;f8bda3c59fd7;07/09/2019;0,00;2744822;19
a6dc2dfa1220;07/09/2019;DE;66b823ec2dff;10/09/2019;0,00;1825664;10
a6dc2dfa1220;07/09/2019;DE;2f0c76cb29db;11/09/2019;0,00;723344;0
a6dc2dfa1220;07/09/2019;DE;5b744ea69c30;13/09/2019;0,00;45449;0
1518fb05858b;07/09/2019;FR;a233a0a789ec;07/09/2019;0,00;476710;5
bcaf94dbd424;07/09/2019;FR;ffcb4046267b;07/09/2019;0,00;777570;8
0ba30778c877;07/09/2019;DE;5a88653bd0a3;07/09/2019;0,00;315495;3
0ba30778c877;07/09/2019;DE;e7acc459eae6;07/09/2019;0,00;431375;2
0ba30778c877;07/09/2019;DE;f14872189d72;07/09/2019;0,00;568621;5
0ba30778c877;07/09/2019;DE;2ad2367c0815;09/09/2019;0,00;1347672;10
317956548bfa;05/09/2019;FR;6b408ef99d66;05/09/2019;0,00;376121;1
317956548bfa;05/09/2019;FR;21b9d3fbf095;05/09/2019;0,00;135829;2
317956548bfa;05/09/2019;FR;c08dc5a0fed5;05/09/2019;0,00;824791;6
0c9a83a62446;08/09/2019;FR;d1b2085650bb;08/09/2019;0,00;398016;4
d4b18d2dba69;07/09/2019;FR;157d85db3dd1;07/09/2019;0,00;1578236;10
d4b18d2dba69;07/09/2019;FR;209e0015664f;07/09/2019;0,00;686346;4
4494fc33db2d;08/09/2019;DE;84058aa62d91;08/09/2019;0,00;1140339;11
4494fc33db2d;08/09/2019;DE;adbfc1fa378e;09/09/2019;0,00;1385980;8
4494fc33db2d;08/09/2019;DE;ddd059a6d2be;10/09/2019;0,00;631616;3
4494fc33db2d;08/09/2019;DE;982077fafbfb;11/09/2019;0,00;799415;5
4494fc33db2d;08/09/2019;DE;20bd7ff26480;14/09/2019;0,00;527154;2
9d0bd0c9dd7f;05/09/2019;FR;c33d7ea68f12;05/09/2019;0,00;168968;1
c38e3d32a1b5;06/09/2019;FR;5efa1563a9a4;06/09/2019;0,00;3430927;24
c38e3d32a1b5;06/09/2019;FR;acf18978a232;09/09/2019;0,00;856846;4
c38e3d32a1b5;06/09/2019;FR;cff2c1ac6eb5;09/09/2019;0,00;161897;1
c38e3d32a1b5;06/09/2019;FR;1171baec438e;10/09/2019;0,00;1135314;2
c38e3d32a1b5;06/09/2019;FR;cb3d89b819c3;11/09/2019;0,00;831961;5
c38e3d32a1b5;06/09/2019;FR;78be7ac68d98;11/09/2019;0,00;675977;2
c38e3d32a1b5;06/09/2019;FR;1b84d5060fc6;12/09/2019;0,00;853392;2
c38e3d32a1b5;06/09/2019;FR;fe74798f0637;12/09/2019;0,00;633776;1
c38e3d32a1b5;06/09/2019;FR;5fdf24caf20f;13/09/2019;0,00;628663;0
